transaction_id,card_id,entry_station,exit_station,entry_time,exit_time,travel_duration_minutes,fare_amount,card_balance,passenger_type,metro_line
TXN100015463,DMRC127391,Dwarka,Kalkaji Mandir,2025-10-01 10:57:00,2025-10-01 11:31:00,34,51,248,Senior,Blue Line
TXN100015464,DMRC667182,Airport,INA,2025-10-07 19:45:00,2025-10-07 20:03:00,18,52,923,Senior,Yellow Line
TXN100015465,DMRC106578,Hauz Khas,Kashmere Gate,2025-10-04 04:55:00,2025-10-04 05:14:00,19,30,152,Senior,Blue Line
TXN100015466,DMRC744244,Connaught Place,Huda City Centre,2025-10-03 17:59:00,2025-10-03 19:03:00,64,33,508,Senior,Blue Line
TXN100015467,DMRC743897,Noida Sector 62,Airport,2025-10-05 07:38:00,2025-10-05 07:49:00,11,33,941,Adult,Blue Line
TXN100015468,DMRC869691,Rajiv Chowk,Anand Vihar,2025-10-03 09:49:00,2025-10-03 11:07:00,78,11,957,Adult,Yellow Line
TXN100015469,DMRC387799,Dwarka,Kalkaji Mandir,2025-10-03 09:39:00,2025-10-03 10:27:00,48,47,957,Senior,Violet Line
TXN100015470,DMRC337435,Huda City Centre,INA,2025-10-06 19:51:00,2025-10-06 20:52:00,61,33,286,Senior,Yellow Line
TXN100015471,DMRC837185,Vaishali,Airport,2025-10-07 06:08:00,2025-10-07 06:48:00,40,56,177,Senior,Violet Line
TXN100015472,DMRC557851,Connaught Place,Anand Vihar,2025-10-04 09:28:00,2025-10-04 10:30:00,62,12,526,Student,Violet Line
TXN100015473,DMRC499973,Kashmere Gate,Connaught Place,2025-10-05 23:19:00,2025-10-06 00:25:00,66,28,943,Adult,Green Line
TXN100015474,DMRC539152,Noida Sector 62,Kashmere Gate,2025-10-03 06:18:00,2025-10-03 07:38:00,80,23,171,Student,Violet Line
TXN100015475,DMRC589020,Connaught Place,Chandni Chowk,2025-10-02 08:47:00,2025-10-02 09:35:00,48,26,930,Student,Blue Line
TXN100015476,DMRC471764,Green Park,Dwarka,2025-10-01 07:30:00,2025-10-01 07:56:00,26,12,687,Senior,Violet Line
TXN100015477,DMRC633960,Hauz Khas,Connaught Place,2025-10-01 02:38:00,2025-10-01 03:40:00,62,16,986,Adult,Yellow Line
TXN100015478,DMRC221251,Airport,Vaishali,2025-10-06 05:10:00,2025-10-06 06:27:00,77,27,905,Student,Violet Line
TXN100015479,DMRC414263,INA,Kalkaji Mandir,2025-10-04 10:54:00,2025-10-04 12:12:00,78,53,778,Student,Green Line
TXN100015480,DMRC281078,Green Park,Kashmere Gate,2025-10-06 19:42:00,2025-10-06 20:57:00,75,20,42,Senior,Green Line
TXN100015481,DMRC129532,Chandni Chowk,Vaishali,2025-10-04 02:49:00,2025-10-04 03:27:00,38,14,187,Student,Blue Line
TXN100015482,DMRC790193,Botanical Garden,Dwarka,2025-10-06 20:36:00,2025-10-06 21:16:00,40,34,447,Student,Violet Line
TXN100015483,DMRC657843,Airport,AIIMS,2025-10-07 14:38:00,2025-10-07 15:08:00,30,44,769,Student,Violet Line
TXN100015484,DMRC354432,New Delhi,Kalkaji Mandir,2025-10-01 22:55:00,2025-10-01 23:44:00,49,28,59,Senior,Yellow Line
TXN100015485,DMRC427174,Airport,Noida Sector 62,2025-10-03 09:51:00,2025-10-03 11:00:00,69,54,898,Senior,Blue Line
TXN100015486,DMRC587117,Nehru Place,Botanical Garden,2025-10-05 12:07:00,2025-10-05 13:24:00,77,12,596,Student,Violet Line
TXN100015487,DMRC941834,Connaught Place,Kashmere Gate,2025-10-05 18:59:00,2025-10-05 19:28:00,29,19,196,Student,Blue Line
TXN100015488,DMRC622395,Airport,Anand Vihar,2025-10-01 17:14:00,2025-10-01 18:33:00,79,14,479,Adult,Violet Line
TXN100015489,DMRC495604,Green Park,Chandni Chowk,2025-10-03 16:08:00,2025-10-03 17:26:00,78,13,439,Student,Yellow Line
TXN100015490,DMRC909208,Botanical Garden,Vaishali,2025-10-02 20:38:00,2025-10-02 21:39:00,61,27,106,Student,Blue Line
TXN100015491,DMRC683913,Rajiv Chowk,AIIMS,2025-10-03 18:57:00,2025-10-03 19:28:00,31,27,149,Student,Red Line
TXN100015492,DMRC800262,Hauz Khas,Kalkaji Mandir,2025-10-01 07:04:00,2025-10-01 08:24:00,80,33,788,Senior,Green Line
TXN100015493,DMRC649648,Nehru Place,Kalkaji Mandir,2025-10-03 18:53:00,2025-10-03 20:03:00,70,19,197,Senior,Red Line
TXN100015494,DMRC507770,Kalkaji Mandir,Hauz Khas,2025-10-04 19:08:00,2025-10-04 20:28:00,80,25,185,Student,Red Line
TXN100015495,DMRC791760,Noida Sector 62,Anand Vihar,2025-10-02 16:31:00,2025-10-02 17:41:00,70,39,269,Adult,Blue Line
TXN100015496,DMRC693909,Dwarka,Chandni Chowk,2025-10-02 01:16:00,2025-10-02 01:41:00,25,53,402,Senior,Green Line
TXN100015497,DMRC902434,Hauz Khas,Vaishali,2025-10-05 16:42:00,2025-10-05 16:54:00,12,19,964,Student,Green Line
TXN100015498,DMRC124302,Noida Sector 62,Connaught Place,2025-10-07 03:32:00,2025-10-07 04:39:00,67,11,922,Senior,Violet Line
TXN100015499,DMRC626202,Botanical Garden,Vaishali,2025-10-01 16:44:00,2025-10-01 17:59:00,75,40,996,Student,Red Line
TXN100015500,DMRC138666,Green Park,Connaught Place,2025-10-02 09:37:00,2025-10-02 10:17:00,40,47,958,Student,Yellow Line
TXN100015501,DMRC564820,INA,Dwarka,2025-10-06 04:52:00,2025-10-06 05:51:00,59,45,737,Senior,Violet Line
TXN100015502,DMRC345933,Airport,INA,2025-10-04 06:29:00,2025-10-04 06:44:00,15,31,979,Senior,Yellow Line
TXN100015503,DMRC766056,Kashmere Gate,Dwarka,2025-10-01 18:24:00,2025-10-01 19:39:00,75,30,306,Student,Green Line
TXN100015504,DMRC869660,Green Park,Anand Vihar,2025-10-05 15:04:00,2025-10-05 16:02:00,58,52,166,Senior,Green Line
TXN100015505,DMRC195884,Dwarka,Hauz Khas,2025-10-03 16:06:00,2025-10-03 16:25:00,19,41,411,Adult,Blue Line
TXN100015506,DMRC709674,Chandni Chowk,Nehru Place,2025-10-06 16:29:00,2025-10-06 17:41:00,72,19,43,Adult,Yellow Line
TXN100015507,DMRC870662,Green Park,Kalkaji Mandir,2025-10-04 11:55:00,2025-10-04 12:24:00,29,10,72,Student,Yellow Line
TXN100015508,DMRC812588,New Delhi,Hauz Khas,2025-10-03 08:15:00,2025-10-03 09:29:00,74,33,174,Student,Violet Line
TXN100015509,DMRC979221,Dwarka,Kalkaji Mandir,2025-10-06 20:33:00,2025-10-06 21:34:00,61,60,547,Adult,Blue Line
TXN100015510,DMRC769672,New Delhi,Connaught Place,2025-10-04 23:48:00,2025-10-05 01:06:00,78,11,443,Student,Red Line
TXN100015511,DMRC420023,Chandni Chowk,Kashmere Gate,2025-10-07 18:11:00,2025-10-07 18:52:00,41,38,929,Student,Yellow Line
TXN100015512,DMRC394057,Anand Vihar,Kalkaji Mandir,2025-10-04 08:14:00,2025-10-04 09:31:00,77,50,12,Adult,Green Line
TXN100015513,DMRC291384,Vaishali,Dwarka,2025-10-03 18:52:00,2025-10-03 19:58:00,66,37,647,Adult,Red Line
TXN100015514,DMRC966938,Green Park,Connaught Place,2025-10-02 06:47:00,2025-10-02 07:33:00,46,27,395,Adult,Blue Line
TXN100015515,DMRC944363,New Delhi,Connaught Place,2025-10-06 17:10:00,2025-10-06 18:20:00,70,12,671,Student,Green Line
TXN100015516,DMRC183297,Kashmere Gate,New Delhi,2025-10-02 17:31:00,2025-10-02 18:16:00,45,14,340,Student,Red Line
TXN100015517,DMRC486481,Nehru Place,Green Park,2025-10-03 03:33:00,2025-10-03 04:43:00,70,57,110,Senior,Red Line
TXN100015518,DMRC376430,Kashmere Gate,Airport,2025-10-02 18:56:00,2025-10-02 19:44:00,48,43,334,Student,Green Line
TXN100015519,DMRC315001,Nehru Place,Green Park,2025-10-05 06:40:00,2025-10-05 07:00:00,20,17,364,Student,Blue Line
TXN100015520,DMRC378569,Huda City Centre,Hauz Khas,2025-10-04 12:04:00,2025-10-04 12:36:00,32,49,342,Adult,Violet Line
TXN100015521,DMRC968960,New Delhi,Botanical Garden,2025-10-07 23:39:00,2025-10-07 23:57:00,18,54,10,Senior,Violet Line
TXN100015522,DMRC155557,Noida Sector 62,New Delhi,2025-10-01 07:25:00,2025-10-01 08:31:00,66,44,739,Senior,Violet Line
TXN100015523,DMRC807807,Nehru Place,Anand Vihar,2025-10-03 08:57:00,2025-10-03 09:45:00,48,25,447,Senior,Red Line
TXN100015524,DMRC632151,Botanical Garden,Noida Sector 62,2025-10-02 11:56:00,2025-10-02 12:07:00,11,15,980,Senior,Yellow Line
TXN100015525,DMRC876937,Rajiv Chowk,Anand Vihar,2025-10-02 05:30:00,2025-10-02 06:03:00,33,16,159,Student,Green Line
TXN100015526,DMRC446914,Kashmere Gate,Vaishali,2025-10-03 09:39:00,2025-10-03 10:48:00,69,12,116,Senior,Red Line
TXN100015527,DMRC285221,Nehru Place,New Delhi,2025-10-05 18:21:00,2025-10-05 19:29:00,68,47,591,Senior,Blue Line
TXN100015528,DMRC720630,Hauz Khas,Connaught Place,2025-10-04 19:49:00,2025-10-04 20:34:00,45,30,618,Senior,Red Line
TXN100015529,DMRC378703,Rajiv Chowk,New Delhi,2025-10-07 15:44:00,2025-10-07 16:03:00,19,55,861,Student,Red Line
TXN100015530,DMRC183760,Huda City Centre,Airport,2025-10-03 16:21:00,2025-10-03 17:26:00,65,43,527,Senior,Blue Line
TXN100015531,DMRC781517,Kashmere Gate,Kalkaji Mandir,2025-10-01 15:50:00,2025-10-01 16:00:00,10,43,537,Student,Red Line
TXN100015532,DMRC769054,Airport,AIIMS,2025-10-05 06:03:00,2025-10-05 06:34:00,31,36,894,Senior,Blue Line
TXN100015533,DMRC649260,Green Park,Vaishali,2025-10-04 09:19:00,2025-10-04 10:17:00,58,14,326,Student,Green Line
TXN100015534,DMRC814159,Noida Sector 62,Connaught Place,2025-10-01 16:49:00,2025-10-01 17:55:00,66,17,785,Student,Red Line
TXN100015535,DMRC462994,Kashmere Gate,Vaishali,2025-10-04 15:44:00,2025-10-04 17:04:00,80,27,913,Adult,Blue Line
TXN100015536,DMRC434014,Hauz Khas,AIIMS,2025-10-03 08:56:00,2025-10-03 09:42:00,46,27,676,Adult,Red Line
TXN100015537,DMRC230759,AIIMS,Rajiv Chowk,2025-10-07 06:22:00,2025-10-07 06:43:00,21,29,787,Student,Yellow Line
TXN100015538,DMRC397602,Vaishali,Noida Sector 62,2025-10-03 05:31:00,2025-10-03 06:37:00,66,26,523,Adult,Blue Line
TXN100015539,DMRC114683,Kalkaji Mandir,Botanical Garden,2025-10-06 06:33:00,2025-10-06 07:12:00,39,30,327,Senior,Green Line
TXN100015540,DMRC862784,Kashmere Gate,Botanical Garden,2025-10-02 17:22:00,2025-10-02 17:42:00,20,51,434,Senior,Red Line
TXN100015541,DMRC432489,AIIMS,Chandni Chowk,2025-10-02 19:37:00,2025-10-02 20:25:00,48,54,978,Student,Yellow Line
TXN100015542,DMRC985202,Rajiv Chowk,Kashmere Gate,2025-10-02 07:10:00,2025-10-02 07:47:00,37,23,975,Senior,Red Line
TXN100015543,DMRC131277,Green Park,Airport,2025-10-07 09:39:00,2025-10-07 10:17:00,38,52,672,Student,Red Line
TXN100015544,DMRC600788,Kalkaji Mandir,Hauz Khas,2025-10-07 07:34:00,2025-10-07 08:12:00,38,44,514,Senior,Blue Line
TXN100015545,DMRC908456,INA,Anand Vihar,2025-10-05 23:34:00,2025-10-05 23:56:00,22,46,482,Student,Red Line
TXN100015546,DMRC845652,Green Park,New Delhi,2025-10-07 13:50:00,2025-10-07 14:34:00,44,58,118,Student,Violet Line
TXN100015547,DMRC381016,Kalkaji Mandir,New Delhi,2025-10-02 06:07:00,2025-10-02 06:17:00,10,23,691,Student,Violet Line
TXN100015548,DMRC296555,INA,AIIMS,2025-10-06 11:07:00,2025-10-06 12:25:00,78,12,307,Student,Blue Line
TXN100015549,DMRC547005,Airport,Noida Sector 62,2025-10-04 17:37:00,2025-10-04 18:36:00,59,20,932,Adult,Yellow Line
TXN100015550,DMRC780125,Kalkaji Mandir,Hauz Khas,2025-10-04 23:48:00,2025-10-05 00:12:00,24,41,143,Student,Violet Line
TXN100015551,DMRC660824,INA,New Delhi,2025-10-01 06:33:00,2025-10-01 07:16:00,43,21,762,Adult,Green Line
TXN100015552,DMRC386597,Hauz Khas,Kalkaji Mandir,2025-10-02 20:49:00,2025-10-02 21:28:00,39,44,389,Senior,Yellow Line
TXN100015553,DMRC844569,AIIMS,Rajiv Chowk,2025-10-06 07:42:00,2025-10-06 08:11:00,29,51,465,Student,Violet Line
TXN100015554,DMRC308367,Noida Sector 62,New Delhi,2025-10-06 15:32:00,2025-10-06 16:22:00,50,32,750,Senior,Violet Line
TXN100015555,DMRC325285,INA,Airport,2025-10-04 09:56:00,2025-10-04 11:08:00,72,57,599,Student,Green Line
TXN100015556,DMRC239358,New Delhi,Dwarka,2025-10-07 09:01:00,2025-10-07 10:05:00,64,11,161,Student,Violet Line
TXN100015557,DMRC963154,Huda City Centre,Connaught Place,2025-10-04 04:21:00,2025-10-04 05:29:00,68,18,36,Senior,Yellow Line
TXN100015558,DMRC683726,Kashmere Gate,Green Park,2025-10-05 19:38:00,2025-10-05 20:43:00,65,19,191,Senior,Blue Line
TXN100015559,DMRC842713,Huda City Centre,Anand Vihar,2025-10-07 04:31:00,2025-10-07 05:39:00,68,57,671,Adult,Red Line
TXN100015560,DMRC182409,New Delhi,Dwarka,2025-10-06 19:29:00,2025-10-06 19:52:00,23,31,41,Adult,Blue Line
TXN100015561,DMRC369224,Nehru Place,New Delhi,2025-10-07 07:41:00,2025-10-07 07:51:00,10,58,400,Senior,Yellow Line
TXN100015562,DMRC804350,INA,Connaught Place,2025-10-06 19:37:00,2025-10-06 20:21:00,44,20,780,Adult,Red Line
TXN100015563,DMRC430525,Huda City Centre,Chandni Chowk,2025-10-05 14:15:00,2025-10-05 15:35:00,80,51,98,Student,Green Line
TXN100015564,DMRC108823,Kashmere Gate,Airport,2025-10-02 17:31:00,2025-10-02 18:48:00,77,23,18,Adult,Green Line
TXN100015565,DMRC677222,Huda City Centre,Kashmere Gate,2025-10-05 12:29:00,2025-10-05 13:35:00,66,22,633,Adult,Blue Line
TXN100015566,DMRC118253,Airport,INA,2025-10-05 16:02:00,2025-10-05 16:18:00,16,42,120,Student,Green Line
TXN100015567,DMRC102423,Botanical Garden,Connaught Place,2025-10-05 13:54:00,2025-10-05 15:04:00,70,49,203,Senior,Green Line
TXN100015568,DMRC194961,Chandni Chowk,Kalkaji Mandir,2025-10-05 15:03:00,2025-10-05 15:34:00,31,15,168,Adult,Yellow Line
TXN100015569,DMRC541079,Noida Sector 62,Dwarka,2025-10-01 17:25:00,2025-10-01 17:39:00,14,35,477,Adult,Violet Line
TXN100015570,DMRC697790,Noida Sector 62,Kalkaji Mandir,2025-10-02 07:34:00,2025-10-02 08:37:00,63,30,653,Adult,Blue Line
TXN100015571,DMRC708250,Chandni Chowk,Connaught Place,2025-10-04 20:34:00,2025-10-04 20:56:00,22,46,772,Senior,Red Line
TXN100015572,DMRC775021,Dwarka,Rajiv Chowk,2025-10-05 18:14:00,2025-10-05 19:08:00,54,49,153,Adult,Violet Line
TXN100015573,DMRC962274,Airport,Kalkaji Mandir,2025-10-02 21:24:00,2025-10-02 21:47:00,23,36,238,Senior,Blue Line
TXN100015574,DMRC630739,Anand Vihar,Green Park,2025-10-03 09:29:00,2025-10-03 10:02:00,33,17,966,Senior,Green Line
TXN100015575,DMRC119018,Kashmere Gate,Hauz Khas,2025-10-04 08:07:00,2025-10-04 08:25:00,18,48,883,Student,Red Line
TXN100015576,DMRC672014,Dwarka,Noida Sector 62,2025-10-01 18:44:00,2025-10-01 19:43:00,59,37,976,Adult,Blue Line
TXN100015577,DMRC169815,INA,AIIMS,2025-10-05 14:11:00,2025-10-05 15:03:00,52,28,554,Student,Green Line
TXN100015578,DMRC747005,Kalkaji Mandir,Chandni Chowk,2025-10-07 06:04:00,2025-10-07 07:02:00,58,29,584,Adult,Blue Line
TXN100015579,DMRC519105,Nehru Place,Kalkaji Mandir,2025-10-01 08:18:00,2025-10-01 08:28:00,10,24,51,Adult,Yellow Line
TXN100015580,DMRC377833,Chandni Chowk,Hauz Khas,2025-10-05 15:42:00,2025-10-05 16:56:00,74,31,260,Student,Blue Line
TXN100015581,DMRC873635,Vaishali,Rajiv Chowk,2025-10-03 05:53:00,2025-10-03 06:39:00,46,35,443,Adult,Violet Line
TXN100015582,DMRC613506,Chandni Chowk,Botanical Garden,2025-10-06 12:15:00,2025-10-06 13:24:00,69,21,249,Student,Violet Line
TXN100015583,DMRC471287,Chandni Chowk,Dwarka,2025-10-04 18:46:00,2025-10-04 19:52:00,66,55,302,Senior,Violet Line
TXN100015584,DMRC573581,Airport,Hauz Khas,2025-10-01 14:08:00,2025-10-01 15:07:00,59,11,876,Student,Violet Line
TXN100015585,DMRC483109,INA,Chandni Chowk,2025-10-02 10:15:00,2025-10-02 10:28:00,13,48,75,Adult,Red Line
TXN100015586,DMRC746467,Chandni Chowk,Huda City Centre,2025-10-07 06:43:00,2025-10-07 07:54:00,71,27,546,Adult,Green Line
TXN100015587,DMRC814630,Hauz Khas,Kalkaji Mandir,2025-10-03 06:49:00,2025-10-03 07:41:00,52,48,228,Senior,Yellow Line
TXN100015588,DMRC820416,New Delhi,Airport,2025-10-03 07:38:00,2025-10-03 07:55:00,17,37,105,Senior,Blue Line
TXN100015589,DMRC494963,New Delhi,Kalkaji Mandir,2025-10-07 21:00:00,2025-10-07 21:42:00,42,38,985,Adult,Yellow Line
TXN100015590,DMRC369218,Vaishali,AIIMS,2025-10-07 00:50:00,2025-10-07 02:08:00,78,44,767,Senior,Violet Line
TXN100015591,DMRC589047,Connaught Place,Botanical Garden,2025-10-06 14:53:00,2025-10-06 15:32:00,39,17,143,Senior,Red Line
TXN100015592,DMRC974058,AIIMS,New Delhi,2025-10-02 21:13:00,2025-10-02 21:57:00,44,24,610,Adult,Green Line
TXN100015593,DMRC144902,AIIMS,INA,2025-10-01 06:50:00,2025-10-01 07:08:00,18,41,421,Senior,Yellow Line
TXN100015594,DMRC167982,Botanical Garden,Airport,2025-10-04 06:32:00,2025-10-04 07:02:00,30,60,750,Student,Green Line
TXN100015595,DMRC807975,Connaught Place,INA,2025-10-04 05:07:00,2025-10-04 05:37:00,30,35,274,Student,Violet Line
TXN100015596,DMRC754662,Rajiv Chowk,Huda City Centre,2025-10-02 12:23:00,2025-10-02 13:16:00,53,24,630,Adult,Yellow Line
TXN100015597,DMRC609318,Chandni Chowk,Rajiv Chowk,2025-10-03 18:43:00,2025-10-03 19:46:00,63,45,564,Student,Violet Line
TXN100015598,DMRC449133,Green Park,Botanical Garden,2025-10-06 13:50:00,2025-10-06 14:27:00,37,32,238,Student,Blue Line
TXN100015599,DMRC592935,Huda City Centre,Kalkaji Mandir,2025-10-02 16:10:00,2025-10-02 16:35:00,25,58,336,Student,Blue Line
TXN100015600,DMRC792716,Huda City Centre,Vaishali,2025-10-01 15:14:00,2025-10-01 16:17:00,63,25,921,Senior,Green Line
TXN100015601,DMRC931556,Huda City Centre,Airport,2025-10-03 08:07:00,2025-10-03 08:58:00,51,20,727,Student,Blue Line
TXN100015602,DMRC124755,Green Park,Kalkaji Mandir,2025-10-07 18:09:00,2025-10-07 18:46:00,37,32,263,Adult,Blue Line
TXN100015603,DMRC635443,Nehru Place,Huda City Centre,2025-10-04 18:47:00,2025-10-04 19:22:00,35,17,653,Senior,Red Line
TXN100015604,DMRC924954,Kalkaji Mandir,Hauz Khas,2025-10-02 08:26:00,2025-10-02 08:59:00,33,49,158,Adult,Violet Line
TXN100015605,DMRC889651,Kashmere Gate,Hauz Khas,2025-10-01 09:47:00,2025-10-01 10:40:00,53,18,717,Adult,Green Line
TXN100015606,DMRC550457,Connaught Place,INA,2025-10-03 19:01:00,2025-10-03 20:15:00,74,44,732,Adult,Green Line
TXN100015607,DMRC768746,Rajiv Chowk,Connaught Place,2025-10-07 18:11:00,2025-10-07 18:29:00,18,22,475,Student,Green Line
TXN100015608,DMRC401064,AIIMS,Kalkaji Mandir,2025-10-02 07:57:00,2025-10-02 08:23:00,26,44,491,Senior,Violet Line
TXN100015609,DMRC823833,Chandni Chowk,AIIMS,2025-10-04 18:21:00,2025-10-04 19:26:00,65,43,964,Adult,Red Line
TXN100015610,DMRC529729,Vaishali,Connaught Place,2025-10-07 20:41:00,2025-10-07 21:10:00,29,12,209,Senior,Red Line
TXN100015611,DMRC932150,Anand Vihar,Rajiv Chowk,2025-10-06 07:53:00,2025-10-06 08:05:00,12,30,796,Senior,Yellow Line
TXN100015612,DMRC415469,Kashmere Gate,Dwarka,2025-10-07 10:35:00,2025-10-07 11:45:00,70,54,178,Adult,Blue Line
TXN100015613,DMRC383475,Connaught Place,INA,2025-10-05 18:10:00,2025-10-05 18:24:00,14,51,610,Student,Violet Line
TXN100015614,DMRC164657,Airport,New Delhi,2025-10-07 06:09:00,2025-10-07 06:38:00,29,52,834,Senior,Red Line
TXN100015615,DMRC513376,Dwarka,Airport,2025-10-02 06:31:00,2025-10-02 07:40:00,69,33,714,Adult,Green Line
TXN100015616,DMRC233126,Anand Vihar,Huda City Centre,2025-10-04 21:12:00,2025-10-04 21:27:00,15,10,563,Student,Red Line
TXN100015617,DMRC187288,Airport,Chandni Chowk,2025-10-05 06:20:00,2025-10-05 07:40:00,80,27,787,Adult,Blue Line
TXN100015618,DMRC761135,Connaught Place,Dwarka,2025-10-04 12:21:00,2025-10-04 13:00:00,39,55,214,Senior,Violet Line
TXN100015619,DMRC929723,Vaishali,Noida Sector 62,2025-10-03 18:03:00,2025-10-03 19:16:00,73,32,132,Senior,Violet Line
TXN100015620,DMRC360915,Vaishali,Nehru Place,2025-10-05 07:13:00,2025-10-05 07:41:00,28,44,419,Senior,Red Line
TXN100015621,DMRC186972,Green Park,INA,2025-10-01 09:46:00,2025-10-01 09:56:00,10,47,365,Adult,Yellow Line
TXN100015622,DMRC995065,INA,Kashmere Gate,2025-10-05 18:26:00,2025-10-05 19:12:00,46,42,314,Adult,Red Line
TXN100015623,DMRC363998,Anand Vihar,Botanical Garden,2025-10-07 11:57:00,2025-10-07 12:38:00,41,17,423,Student,Blue Line
TXN100015624,DMRC810605,Connaught Place,Botanical Garden,2025-10-04 23:40:00,2025-10-05 00:47:00,67,14,784,Student,Green Line
TXN100015625,DMRC555108,Dwarka,Kalkaji Mandir,2025-10-04 22:15:00,2025-10-04 22:37:00,22,59,393,Student,Green Line
TXN100015626,DMRC658893,Kalkaji Mandir,Chandni Chowk,2025-10-01 10:00:00,2025-10-01 10:13:00,13,42,31,Student,Red Line
TXN100015627,DMRC415470,Dwarka,AIIMS,2025-10-04 08:23:00,2025-10-04 09:02:00,39,50,440,Student,Green Line
TXN100015628,DMRC425912,Airport,Botanical Garden,2025-10-01 18:28:00,2025-10-01 19:08:00,40,19,623,Senior,Blue Line
TXN100015629,DMRC690317,Dwarka,Connaught Place,2025-10-01 14:44:00,2025-10-01 15:12:00,28,19,748,Student,Blue Line
TXN100015630,DMRC703798,Connaught Place,Chandni Chowk,2025-10-07 08:03:00,2025-10-07 08:30:00,27,54,982,Senior,Blue Line
TXN100015631,DMRC947970,Connaught Place,Vaishali,2025-10-06 20:01:00,2025-10-06 20:52:00,51,17,405,Adult,Blue Line
TXN100015632,DMRC198456,Noida Sector 62,Kalkaji Mandir,2025-10-05 16:46:00,2025-10-05 17:50:00,64,43,504,Adult,Red Line
TXN100015633,DMRC381348,Nehru Place,Botanical Garden,2025-10-01 06:06:00,2025-10-01 06:57:00,51,56,388,Adult,Violet Line
TXN100015634,DMRC229789,Dwarka,Connaught Place,2025-10-07 06:34:00,2025-10-07 07:03:00,29,23,33,Student,Violet Line
TXN100015635,DMRC426082,Connaught Place,Kashmere Gate,2025-10-03 11:42:00,2025-10-03 12:29:00,47,56,743,Student,Blue Line
TXN100015636,DMRC299419,AIIMS,Connaught Place,2025-10-04 20:39:00,2025-10-04 21:05:00,26,16,698,Student,Red Line
TXN100015637,DMRC953729,Green Park,AIIMS,2025-10-04 19:25:00,2025-10-04 20:09:00,44,44,851,Adult,Blue Line
TXN100015638,DMRC297790,Chandni Chowk,Huda City Centre,2025-10-01 17:23:00,2025-10-01 17:39:00,16,13,775,Senior,Red Line
TXN100015639,DMRC567040,New Delhi,AIIMS,2025-10-03 05:55:00,2025-10-03 06:15:00,20,43,385,Adult,Red Line
TXN100015640,DMRC884450,Kalkaji Mandir,Connaught Place,2025-10-06 14:01:00,2025-10-06 14:26:00,25,21,520,Adult,Red Line
TXN100015641,DMRC170858,Nehru Place,New Delhi,2025-10-05 09:04:00,2025-10-05 10:16:00,72,39,845,Student,Yellow Line
TXN100015642,DMRC546315,Botanical Garden,Dwarka,2025-10-05 09:05:00,2025-10-05 09:59:00,54,21,849,Senior,Green Line
TXN100015643,DMRC803248,Dwarka,Huda City Centre,2025-10-04 09:20:00,2025-10-04 09:39:00,19,27,330,Student,Green Line
TXN100015644,DMRC140769,Chandni Chowk,AIIMS,2025-10-02 22:03:00,2025-10-02 23:22:00,79,32,83,Student,Green Line
TXN100015645,DMRC986098,Nehru Place,Kashmere Gate,2025-10-01 16:00:00,2025-10-01 16:39:00,39,36,330,Student,Yellow Line
TXN100015646,DMRC523978,Chandni Chowk,Kashmere Gate,2025-10-05 19:40:00,2025-10-05 20:53:00,73,33,780,Student,Blue Line
TXN100015647,DMRC252702,INA,Rajiv Chowk,2025-10-07 10:50:00,2025-10-07 11:39:00,49,49,548,Senior,Green Line
TXN100015648,DMRC873800,Nehru Place,Kashmere Gate,2025-10-07 08:03:00,2025-10-07 08:14:00,11,56,660,Senior,Violet Line
TXN100015649,DMRC607042,Green Park,Chandni Chowk,2025-10-07 12:40:00,2025-10-07 13:31:00,51,59,511,Adult,Violet Line
TXN100015650,DMRC347851,Chandni Chowk,Huda City Centre,2025-10-01 15:25:00,2025-10-01 15:35:00,10,48,900,Senior,Green Line
TXN100015651,DMRC570512,AIIMS,Connaught Place,2025-10-01 16:37:00,2025-10-01 17:45:00,68,58,72,Adult,Blue Line
TXN100015652,DMRC878667,Botanical Garden,INA,2025-10-01 10:02:00,2025-10-01 10:13:00,11,56,439,Senior,Yellow Line
TXN100015653,DMRC398845,Vaishali,AIIMS,2025-10-03 06:56:00,2025-10-03 07:41:00,45,37,918,Senior,Yellow Line
TXN100015654,DMRC488979,AIIMS,Kalkaji Mandir,2025-10-03 12:56:00,2025-10-03 13:06:00,10,40,104,Senior,Yellow Line
TXN100015655,DMRC289665,Chandni Chowk,Anand Vihar,2025-10-04 09:01:00,2025-10-04 09:38:00,37,53,39,Senior,Red Line
TXN100015656,DMRC112364,Huda City Centre,Noida Sector 62,2025-10-03 09:03:00,2025-10-03 09:22:00,19,12,519,Senior,Violet Line
TXN100015657,DMRC553082,Connaught Place,Airport,2025-10-02 12:54:00,2025-10-02 13:29:00,35,19,13,Adult,Red Line
TXN100015658,DMRC844294,Noida Sector 62,Green Park,2025-10-04 05:09:00,2025-10-04 05:41:00,32,53,831,Student,Green Line
TXN100015659,DMRC586380,Anand Vihar,Kalkaji Mandir,2025-10-05 19:42:00,2025-10-05 20:48:00,66,27,508,Adult,Yellow Line
TXN100015660,DMRC613659,Connaught Place,New Delhi,2025-10-02 08:03:00,2025-10-02 08:24:00,21,57,525,Adult,Red Line
TXN100015661,DMRC393466,Nehru Place,Huda City Centre,2025-10-01 15:36:00,2025-10-01 15:59:00,23,23,22,Student,Red Line
